SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
Gos216.s238	2.7777777777777777	1.5221469200842108	4	19	2	1	2.0
Gos254.s589	2.066666666666667	0.9746616874481414	6	16	5	4	1.25
Artur-J-Gvecg-P500002.s87_iriss.72	2.3333333333333335	1.291035199120824	3	10	1	1	1.0
Gos226.s92	2.5	0.8754687373538999	3	7	1	1	1.0
Gos020.s400	1.5	0.8369882167858357	3	5	1	1	1.0
Artur-N-G6100-P610002.s49-s56_iriss.1673	3.264705882352941	1.4758903202259355	11	69	12	8	1.5
Gos217.s102	1.25	1.0193097735797902	3	5	1	1	1.0
Gos178.s190	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-J-Gvecg-P580003.s1-s3_iriss.553	3.0	0.8369882167858357	7	25	3	1	3.0
Gos287.s60	n/a	n/a	1	1	1	1	1.0
Gos228.s73	2.8666666666666667	0.6474487762397253	5	16	3	2	1.5
Artur-J-Gvecg-P500014.s190-s192_iriss.82	3.6666666666666665	0.49247648509779424	4	19	3	2	1.5
Gos018.s320	1.8571428571428572	1.2497956007354607	3	8	2	1	2.0
Gos124.s40	2.5517241379310347	1.2961847961095962	9	30	5	3	1.6666666666666667
Gos072.s224	2.0833333333333335	1.790958828544568	5	13	1	1	1.0
Artur-J-Gvecg-P580041.s74_iriss.732	2.111111111111111	1.3243529613655454	4	10	2	1	2.0
Gos127.s46	n/a	n/a	1	1	1	1	1.0
Gos048.s116	n/a	n/a	1	1	1	1	1.0
Gos105.s6	1.4	1.017552863929892	3	6	1	1	1.0
Gos239.s11	3.1	0.9928455095335789	2	11	1	1	1.0
Artur-N-G6100-P610002.s1-s2_iriss.1654	2.2	1.5141277326297753	7	21	3	1	3.0
Gos189.s50	2.5	0.9758040850849755	7	23	5	2	2.5
Artur-N-G6112-P611202.s65_iriss.1728	2.3	1.0115306041218644	4	11	2	2	1.0
Gos054.s154	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P500002.s38-s39_iriss.54	1.9090909090909092	1.2454676520340782	4	12	1	1	1.0
Gos181.s396	1.0	0.0	2	2	1	1	1.0
Gos183.s399	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos014.s624	2.6666666666666665	0.8109302162163288	2	7	1	1	1.0
Gos178.s177	3.0	0.6019864021629681	2	6	1	1	1.0
Artur-P-G7065-P701064.s164_iriss.1927	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-N-G5053-P600052.s49_iriss.1263	1.6666666666666667	0.038480520568064065	3	4	2	2	1.0
Gos053.s454	1.5	0.8369882167858357	3	5	1	1	1.0
Artur-P-G7001-P700192.s4-s5_iriss.1787	2.0	1.2101840643252146	3	10	2	2	1.0
Gos191.s442	2.0	0.916290731874155	3	6	1	1	1.0
Gos233.s352	n/a	n/a	1	1	1	1	1.0
Gos171.s269	2.789473684210526	0.7929401454775116	6	20	3	1	3.0
Artur-N-G5025-P600021.s90_iriss.1033	n/a	n/a	1	1	1	1	1.0
Gos183.s437	3.5714285714285716	0.739710169554687	4	8	1	1	1.0
Gos061.s423	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Gos124.s45	2.6818181818181817	0.9055998264117271	6	23	4	3	1.3333333333333333
Gos244.s410	1.9411764705882353	1.4464596351777892	7	18	2	1	2.0
Artur-N-G6047-P604702.s60-s61_iriss.1561	2.176470588235294	1.7901946499371226	5	18	2	1	2.0
Gos018.s310	1.0	0.6931471805599453	2	3	1	1	1.0
Gos166.s149	2.4444444444444446	1.3034067013141228	4	10	1	1	1.0
Artur-N-G5013-P600007.s60_iriss.853	2.0	1.3013448427221919	4	10	1	1	1.0
Gos144.s298	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P580023.s37-s42_iriss.638	3.289473684210526	0.9746390925672503	10	39	6	2	3.0
Artur-J-Gvecg-P580047.s4_iriss.752	2.0714285714285716	1.1405963087704687	5	15	2	2	1.0
Gos047.s142	2.793103448275862	1.003068180587245	5	30	3	3	1.0
Gos168.s196	2.3333333333333335	1.0215369487544805	6	22	5	3	1.6666666666666667
Artur-P-G7001-P700192.s93_iriss.1813	2.5	0.5815754049028404	2	5	1	1	1.0
Gos001.s15	2.6666666666666665	0.2616240718822739	3	7	2	1	2.0
Gos199.s321	n/a	n/a	1	1	1	1	1.0
Gos220.s67	1.6666666666666667	0.7316277011280093	4	7	2	1	2.0
Gos257.s137	n/a	n/a	1	1	1	1	1.0
Artur-N-G5054-P600052.s47_iriss.1316	2.0	1.0074515102711326	4	11	2	2	1.0
Artur-N-G5036-P600034.s7_iriss.1129	n/a	n/a	1	1	1	1	1.0
Gos157.s140	n/a	n/a	1	1	1	1	1.0
Gos183.s461	2.0	0.5493061443340547	2	4	1	1	1.0
Artur-N-G5036-P600034.s42-s44_iriss.1151	2.8	1.2202854179839744	3	11	1	1	1.0
Artur-N-G5035-P600034.s26_iriss.1111	2.9473684210526314	1.287186512628539	5	20	3	2	1.5
Artur-N-G5036-P600034.s1-s5_iriss.1127	2.8	1.017552863929892	4	16	2	2	1.0
Gos233.s434	2.8461538461538463	1.2094611980757373	4	14	2	2	1.0
Artur-N-G6043-P604301.s32-s33_iriss.1511	2.7857142857142856	1.3347451191331596	4	15	1	1	1.0
Gos048.s114	2.0	0.1438410362258906	2	4	1	1	1.0
Gos220.s90	1.75	0.13353139262452263	3	5	1	1	1.0
Gos169.s157	1.8571428571428572	0.903222010455488	3	8	1	1	1.0
Gos062.s454	1.6666666666666667	1.078201291407982	3	7	1	1	1.0
Artur-J-Gvecg-P580041.s82-s85_iriss.741	2.9655172413793105	0.943170039006176	9	30	6	3	2.0
Gos051.s264	3.9411764705882355	0.7382745772533034	6	18	2	2	1.0
Artur-J-Gvecg-P500051.s104-s107_iriss.409	2.2941176470588234	1.4821381045687052	5	18	3	2	1.5
Artur-P-G7165-P700926.s20_iriss.1941	2.0	0.5493061443340547	2	4	1	1	1.0
Artur-J-Gvecg-P500051.s138-s140_iriss.417	2.4615384615384617	1.277567868006606	8	27	3	1	3.0
Artur-P-G7036-P701111.s60-s67_iriss.1890	3.024390243902439	1.9013690809484478	13	83	11	5	2.2
Gos240.s90	2.611111111111111	1.0347161794682433	5	19	2	1	2.0
Artur-N-G5083-P600080.s49-s51_iriss.1360	4.472222222222222	1.2668291172273587	6	37	4	3	1.3333333333333333
Gos268.s329	3.3	0.3039436683045611	4	11	2	2	1.0
Artur-N-G6047-P604702.s67-s68_iriss.1564	1.9	1.2025858408845735	5	11	1	1	1.0
Gos179.s165	2.3846153846153846	1.3093165663211865	5	14	3	1	3.0
Gos241.s157	3.3157894736842106	0.6200973326381005	4	20	2	1	2.0
Gos173.s25	2.0	0.916290731874155	4	6	2	1	2.0
Gos229.s390	1.7142857142857142	1.127105754354915	4	8	3	1	3.0
Artur-N-G5020-P600012.s90_iriss.975	1.0	0.0	2	2	1	1	1.0
Gos055.s418	3.625	0.8504787712013895	3	9	1	1	1.0
Gos216.s229	2.3	1.2913384980895757	3	11	2	1	2.0
Gos249.s183	1.5	0.05889151782819164	2	3	1	1	1.0
Artur-N-G5054-P600052.s58_iriss.1326	3.0	1.092401028668831	5	21	5	4	1.25
Gos166.s154	2.0	0.8958797346140274	3	7	1	1	1.0
Gos138.s55	n/a	n/a	1	1	1	1	1.0
Gos058.s309	2.142857142857143	1.1837700970084166	4	8	1	1	1.0
Artur-N-G5025-P600021.s38_iriss.1015	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos131.s143	1.5	0.05889151782819164	2	3	1	1	1.0
Gos233.s422	1.6	1.1394342831883648	4	6	2	1	2.0
Artur-P-G7002-P700444.s4-s9_iriss.1826	2.74468085106383	1.720127954420466	13	48	5	2	2.5
Gos159.s605	2.0	0.1438410362258906	2	4	1	1	1.0
Artur-J-Gvecg-P580009.s20-s21_iriss.595	1.75	1.3759847175185227	6	13	2	1	2.0
Gos054.s147	2.857142857142857	0.07686704997102099	4	8	2	1	2.0
Artur-J-Gvecg-P500002.s13-s19_iriss.45	3.0	1.7855482092287764	7	41	5	2	2.5
Artur-N-G5054-P600052.s12_iriss.1286	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Artur-N-G6083-P608301.s105-s110_iriss.1652	3.375	1.5239241373465027	9	49	6	3	2.0
Gos200.s72	2.4571428571428573	1.683393752197663	8	36	6	4	1.5
Artur-N-G6060-P606001.s41-s42_iriss.1597	3.5555555555555554	0.9813935097016254	3	10	1	1	1.0
Gos263.s269	3.4444444444444446	0.7577293961332102	4	10	2	1	2.0
Gos229.s373	2.8666666666666667	1.1967549205737802	4	16	2	1	2.0
Gos010.s443	2.888888888888889	1.18903287447987	4	19	3	3	1.0
Artur-N-G5020-P600012.s52-s53_iriss.952	1.9375	1.4180430594344708	5	17	4	2	2.0
Gos170.s137	2.3333333333333335	1.6376087894007967	5	19	3	2	1.5
Gos224.s88	2.0	0.5493061443340547	2	4	1	1	1.0
Gos228.s59	2.1176470588235294	1.3594482581881595	8	18	4	3	1.3333333333333333
Gos190.s86	2.4285714285714284	0.8903708357438042	4	8	2	1	2.0
Gos194.s592	n/a	n/a	1	1	1	1	1.0
Gos129.s75	3.6875	1.7474478945415544	6	33	4	2	2.0
Gos176.s789	1.0	0.34657359027997275	2	2	1	1	1.0
Gos137.s569	1.5	0.9808292530117262	3	5	1	1	1.0
Gos246.s379	2.0	0.5493061443340547	2	4	1	1	1.0
Gos193.s138	2.111111111111111	1.156116843054939	4	10	1	1	1.0
Gos138.s68	3.0	0.1438410362258904	4	13	1	1	1.0
Gos245.s574	1.25	1.0193097735797902	3	5	2	2	1.0
Artur-N-G6103-P610302.s7-s8_iriss.1679	2.533333333333333	1.1176363224868748	4	16	3	2	1.5
Artur-J-Gvecg-P500016.s96-s101_iriss.136	3.7777777777777777	1.3585032565621407	6	37	3	1	3.0
Gos173.s22	2.230769230769231	0.48012820620583097	5	14	5	2	2.5
Gos224.s142	2.375	1.0706030679673408	5	17	3	2	1.5
Gos158.s124	2.4615384615384617	0.9309942777266333	4	14	2	2	1.0
Gos138.s66	2.375	0.5212969236332861	3	9	2	1	2.0
Artur-N-G5019-P600012.s26_iriss.924	2.1666666666666665	0.9274088025975961	2	7	1	1	1.0
Artur-J-Gvecg-P580041.s22_iriss.697	1.625	1.1035190993922719	4	9	2	1	2.0
Gos181.s448	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Artur-N-G5035-P600034.s53_iriss.1123	1.6	1.02786250753126	3	6	1	1	1.0
Artur-J-Gvecg-P500034.s112-s115_iriss.265	3.9411764705882355	1.0848481675332762	4	18	2	2	1.0
Gos200.s81	2.2222222222222223	0.6466781827303106	8	19	5	2	2.5
Gos044.s6	4.35	1.5255564284533984	8	41	7	2	3.5
Artur-N-G5014-P600007.s22_iriss.880	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-N-G5026-P600021.s15-s19_iriss.1066	2.2666666666666666	1.0850209213712088	6	16	3	2	1.5
Artur-J-Gvecg-P500034.s23-s27_iriss.243	3.2222222222222223	1.676794816751095	5	28	2	2	1.0
Gos014.s647	2.5294117647058822	1.293338856607812	4	18	2	2	1.0
Gos164.s512	n/a	n/a	1	1	1	1	1.0
Gos267.s16	1.5	0.8369882167858357	3	5	1	1	1.0
Gos269.s78	2.2857142857142856	0.8394236819031342	3	8	2	2	1.0
Artur-J-Gvecg-P580003.s42-s44_iriss.564	2.6666666666666665	1.3602363605503838	8	37	8	5	1.6
Gos183.s442	1.0	0.0	2	2	1	1	1.0
Gos190.s84	1.6666666666666667	0.7316277011280093	3	4	1	1	1.0
Gos153.s31	1.0	0.6931471805599453	2	3	1	1	1.0
Gos254.s674	1.75	0.13353139262452263	3	5	1	1	1.0
Gos181.s470	1.0	0.0	2	2	1	1	1.0
Gos166.s159	3.25	0.5542129550582172	5	17	3	3	1.0
Gos138.s114	1.5	0.05889151782819164	2	3	1	1	1.0
Artur-J-Gvecg-P580041.s36-s37_iriss.708	2.566666666666667	0.7579906506395491	8	31	5	3	1.6666666666666667
Gos200.s86	2.6666666666666665	1.4605717082814593	3	13	2	1	2.0
Gos248.s186	2.25	0.9219377351835345	3	9	1	1	1.0
Artur-J-Gvecg-P500046.s207-s210_iriss.347	3.046511627906977	1.4597500308991374	7	44	6	2	3.0
Artur-J-Gvecg-P580009.s45-s50_iriss.608	3.690909090909091	1.247099943140974	13	56	7	4	1.75
Gos254.s585	2.3333333333333335	0.25131442828090605	4	10	2	1	2.0
Gos194.s586	2.2	1.3702866964038851	5	16	5	3	1.6666666666666667
Gos209.s79	1.5	0.05889151782819164	3	3	2	2	1.0
Artur-N-G5097-P600096.s65-s68_iriss.1390	3.6315789473684212	0.8756991447123466	7	39	5	4	1.25
Artur-N-G5043-P600044.s5_iriss.1160	2.7777777777777777	0.07696104113612832	4	10	2	1	2.0
Gos182.s195	3.0588235294117645	0.6451498877828696	4	18	3	3	1.0
Artur-P-G7036-P701111.s90_iriss.1900	2.0	0.8291140383017661	3	8	1	1	1.0
Gos256.s83	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P500016.s89-s92_iriss.133	3.425	1.1626443996768345	6	41	6	3	2.0
Artur-N-G5020-P600012.s68_iriss.961	1.0	0.0	2	2	1	1	1.0
Artur-N-G5083-P600080.s52-s56_iriss.1361	5.351351351351352	0.8212570188317466	7	38	5	2	2.5
Gos181.s469	n/a	n/a	1	1	1	1	1.0
Gos072.s225	1.3333333333333333	0.9547712524422192	3	4	1	1	1.0
Gos200.s83	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-P-G7001-P700192.s6-s9_iriss.1788	5.391304347826087	1.32814563723677	4	24	3	2	1.5
Gos200.s80	5.2	1.091660836083614	5	16	2	1	2.0
Gos154.s210	1.7619047619047619	1.7605847001579602	8	22	2	1	2.0
Gos164.s553	1.8	1.1128120259289587	3	6	1	1	1.0
Gos003.s201	3.823529411764706	0.6247388905227419	5	18	2	2	1.0
Gos137.s574	2.0	0.0	3	5	2	1	2.0
Gos254.s619	2.0	0.8958797346140274	3	7	2	2	1.0
Gos194.s574	n/a	n/a	1	1	1	1	1.0
Gos130.s168	2.25	1.5828156551746944	6	21	4	2	2.0
Gos157.s152	n/a	n/a	1	1	1	1	1.0
Gos159.s583	n/a	n/a	1	1	1	1	1.0
Gos254.s612	1.5	0.49041462650586304	3	3	1	1	1.0
Gos058.s322	2.272727272727273	0.9272732286634099	5	12	3	2	1.5
Artur-N-G6083-P608301.s90-s91_iriss.1644	2.2941176470588234	1.390977326171728	6	18	3	1	3.0
Gos128.s13	n/a	n/a	1	1	1	1	1.0
Gos219.s79	2.5	1.2079568891505246	3	11	1	1	1.0
Gos145.s223	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-J-Gvecg-P500064.s408-s411_iriss.486	2.5	1.7328679513998633	5	21	3	1	3.0
Artur-P-G7036-P701111.s20_iriss.1868	1.6666666666666667	1.078201291407982	4	7	3	2	1.5
Gos192.s85	n/a	n/a	1	1	1	1	1.0
Artur-N-G6116-P611601.s9-s11_iriss.1741	2.3076923076923075	1.2509456107472	5	14	2	1	2.0
Gos212.s23	1.0	0.0	2	2	1	1	1.0
Gos233.s409	n/a	n/a	1	1	1	1	1.0
Gos017.s284	2.2	1.055982366692698	3	11	2	2	1.0
Gos069.s15	2.8333333333333335	0.7503055943998939	3	7	2	1	2.0
Gos225.s361	n/a	n/a	1	1	1	1	1.0
Artur-P-G7001-P700192.s76-s84_iriss.1807	4.785714285714286	0.8525056637000316	12	43	9	2	4.5
Gos230.s98	3.1875	1.3256697393034558	4	17	2	1	2.0
Gos246.s356	3.1	1.0596112058458402	3	11	1	1	1.0
Gos212.s20	1.0	0.6931471805599453	2	3	1	1	1.0
Gos172.s193	1.7777777777777777	1.2163953243244932	3	10	2	1	2.0
Gos280.s50	2.642857142857143	0.6942416720586362	5	15	3	2	1.5
Artur-J-Gvecg-P500028.s173-s176_iriss.230	4.216216216216216	1.4062416325567177	8	38	5	2	2.5
Gos190.s107	2.1666666666666665	0.6719959907146005	3	7	2	2	1.0
Gos138.s21	3.1052631578947367	0.6856946151239139	6	20	3	2	1.5
Artur-N-G5025-P600021.s74_iriss.1026	1.5	0.8369882167858357	2	5	1	1	1.0
Gos247.s333	1.8	0.7662384356489861	3	6	2	1	2.0
Gos041.s149	2.142857142857143	0.7601211668148147	4	8	2	1	2.0
Gos061.s422	2.0	0.0	3	5	2	2	1.0
Artur-N-G5044-P600044.s37-s39_iriss.1218	2.08	1.8500250932485303	6	26	3	3	1.0
Artur-N-G5035-P600034.s22-s24_iriss.1109	2.5	0.7127575371365859	8	27	4	1	4.0
Gos181.s427	2.142857142857143	0.5573886127607325	4	8	2	2	1.0
Gos226.s80	1.0	0.0	2	2	1	1	1.0
Artur-N-G5026-P600021.s50-s52_iriss.1087	2.230769230769231	1.631420752702854	4	14	3	2	1.5
Gos275.s131	n/a	n/a	1	1	1	1	1.0
Artur-N-G5026-P600021.s36_iriss.1078	n/a	n/a	1	1	1	1	1.0
Artur-N-G6043-P604301.s77-s80_iriss.1533	2.8666666666666667	1.5433285108537529	5	31	5	3	1.6666666666666667
Gos280.s48	1.0	0.34657359027997275	2	2	1	1	1.0
Gos173.s50	2.0	1.0986122886681098	3	7	1	1	1.0
Gos257.s160	1.5	1.0397207708399179	3	7	1	1	1.0
Gos191.s436	1.8	0.9100794718748765	3	6	1	1	1.0
Gos164.s517	n/a	n/a	1	1	1	1	1.0
Gos282.s258	n/a	n/a	1	1	1	1	1.0
Gos051.s266	n/a	n/a	1	1	1	1	1.0
Artur-N-G5020-P600012.s36-s38_iriss.942	2.1666666666666665	1.4767149469316507	6	19	4	3	1.3333333333333333
Gos136.s401	n/a	n/a	1	1	1	1	1.0
Gos039.s174	2.142857142857143	1.45326834737476	6	22	5	2	2.5
Gos166.s148	2.789473684210526	1.1395137357574843	4	20	3	2	1.5
Artur-J-Gvecg-P500028.s214-s224_iriss.237	3.4150943396226414	0.756940839062357	10	54	5	2	2.5
Artur-J-Gvecg-P500014.s259-s261_iriss.97	2.8461538461538463	1.1323858581621082	5	27	3	2	1.5
Gos145.s224	2.375	1.2144441041932315	4	9	1	1	1.0
Artur-N-G5054-P600052.s17_iriss.1291	n/a	n/a	1	1	1	1	1.0
Gos073.s380	2.0	0.752038698388137	4	7	1	1	1.0
Gos262.s126	3.0	1.02563533235657	3	11	1	1	1.0
Artur-N-G5020-P600012.s39-s40_iriss.943	2.4	1.2832753194142554	4	16	2	1	2.0
Gos177.s88	2.3333333333333335	0.8006205726149609	4	10	3	2	1.5
Gos138.s50	2.272727272727273	0.9272732286634099	3	12	4	4	1.0
Artur-J-Gvecg-P500064.s425-s427_iriss.497	2.857142857142857	1.0217452386970887	6	22	4	3	1.3333333333333333
Gos233.s426	1.0	0.34657359027997275	2	2	1	1	1.0
Gos139.s176	2.1666666666666665	0.6719959907146005	3	7	2	2	1.0
Gos246.s390	3.1666666666666665	0.4363474052355873	6	25	4	3	1.3333333333333333
Gos060.s628	2.2857142857142856	0.4928500916231614	5	8	2	1	2.0
Artur-N-G5043-P600044.s7_iriss.1162	n/a	n/a	1	1	1	1	1.0
Gos054.s152	2.4285714285714284	0.6349580238608088	4	8	2	2	1.0
Gos015.s78	1.75	1.1732521634644406	4	9	2	1	2.0
Artur-J-Gvecg-P500002.s3-s5_iriss.40	3.088235294117647	1.6753012076066367	8	35	4	2	2.0
Artur-J-Gvecg-P500002.s1_iriss.38	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-N-G5082-P600080.s3_iriss.1336	1.8	1.0216512475319814	3	6	1	1	1.0
Gos167.s140	2.111111111111111	0.9007040311719434	4	10	2	2	1.0
Artur-N-G5097-P600096.s95-s96_iriss.1398	2.090909090909091	1.010654837602461	5	12	2	1	2.0
Artur-J-Gvecg-P580009.s7_iriss.585	1.0	0.34657359027997275	2	2	1	1	1.0
Gos011.s220	2.5	0.5815754049028404	2	5	1	1	1.0
Artur-J-Gvecg-P500016.s41-s44_iriss.115	3.4347826086956523	1.2296732060407305	5	24	4	2	2.0
Artur-N-G5054-P600052.s63_iriss.1330	1.5714285714285714	0.867543541064572	4	8	1	1	1.0
Gos062.s445	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos137.s578	n/a	n/a	1	1	1	1	1.0
Gos262.s145	1.7142857142857142	0.9832647181290245	3	8	1	1	1.0
Gos233.s360	2.0	0.8047189562170503	3	5	1	1	1.0
Gos190.s110	n/a	n/a	1	1	1	1	1.0
Gos233.s415	3.0	0.3465735902799726	4	10	2	1	2.0
Artur-N-G5025-P600021.s60-s66_iriss.1022	3.4	0.47682325920896196	6	31	7	5	1.4
Gos268.s246	n/a	n/a	1	1	1	1	1.0
Gos251.s297	1.0	0.6931471805599453	2	3	1	1	1.0
Gos258.s74	n/a	n/a	1	1	1	1	1.0
Gos200.s119	n/a	n/a	1	1	1	1	1.0
Artur-P-G7165-P700926.s2-s4_iriss.1936	2.4444444444444446	0.5513680029259856	5	10	3	1	3.0
Artur-P-G7065-P701064.s61-s63_iriss.1909	2.588235294117647	1.3615101167800903	7	18	2	1	2.0
Artur-N-G5054-P600052.s29_iriss.1304	2.0	0.5493061443340547	2	4	1	1	1.0
Gos058.s303	1.0	0.6931471805599453	2	3	1	1	1.0
Gos225.s354	3.142857142857143	0.8007778447523107	2	8	1	1	1.0
Gos145.s218	4.0	0.916290731874155	3	11	1	1	1.0
Gos268.s314	1.0	0.34657359027997275	2	2	1	1	1.0
Gos028.s38	1.875	0.9604182557515986	3	9	2	2	1.0
Gos286.s380	1.0	0.6931471805599453	2	3	1	1	1.0
Gos167.s159	1.6666666666666667	1.4836663995161465	5	10	3	2	1.5
Gos243.s94	2.8	0.6709792736499196	3	6	1	1	1.0
Gos196.s122	3.5	1.09747721440084	4	11	1	1	1.0
Gos191.s426	1.0	0.0	2	2	1	1	1.0
Gos161.s143	3.111111111111111	1.003353126669043	3	10	2	2	1.0
Gos200.s112	n/a	n/a	1	1	1	1	1.0
Gos280.s64	1.3333333333333333	0.6081976621622466	3	4	2	1	2.0
Gos181.s425	1.8	0.9100794718748765	3	6	1	1	1.0
Gos157.s138	3.3684210526315788	1.4090679318870116	4	20	2	2	1.0
Gos169.s150	1.7272727272727273	0.6524039300311153	6	12	2	2	1.0
Gos058.s314	1.7	1.1699704397689072	5	11	3	2	1.5
Artur-N-G5020-P600012.s51_iriss.951	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P500021.s10_iriss.147	n/a	n/a	1	1	1	1	1.0
Gos254.s588	n/a	n/a	1	1	1	1	1.0
Gos159.s572	3.6176470588235294	1.17050361211177	6	35	5	5	1.0
Artur-N-G6031-P603102.s96_iriss.1498	2.2	0.9121413304668073	3	6	2	1	2.0
Gos137.s593	1.625	1.2473601356181625	4	9	2	2	1.0
Artur-J-Gvecg-P580002.s5_iriss.516	1.75	0.9382503488415728	4	5	1	1	1.0
Gos190.s128	1.0	0.0	2	2	1	1	1.0
Gos199.s324	n/a	n/a	1	1	1	1	1.0
Artur-P-G7165-P700926.s53-s57_iriss.1952	3.2	1.891472981576502	4	31	3	1	3.0
Artur-N-G6031-P603102.s40-s41_iriss.1488	2.5294117647058822	1.5872321890588714	5	18	2	1	2.0
Gos126.s6	1.8571428571428572	1.0470630466813786	3	8	1	1	1.0
Gos229.s376	2.4814814814814814	1.2883688239495825	7	28	6	4	1.5
Gos264.s101	n/a	n/a	1	1	1	1	1.0
Gos254.s626	2.1666666666666665	0.9274088025975961	3	7	1	1	1.0
Gos245.s569	2.8	0.6709792736499196	3	6	2	1	2.0
Gos219.s81	1.25	0.4700036292457356	4	5	2	1	2.0
Gos161.s153	2.6470588235294117	0.7897311165939771	5	18	3	1	3.0
Gos277.s61	1.0	0.8958797346140274	3	3	1	1	1.0
Gos256.s88	2.888888888888889	1.6856587609850116	5	28	3	3	1.0
Artur-N-G5013-P600007.s40_iriss.845	n/a	n/a	1	1	1	1	1.0
Gos243.s101	2.611111111111111	1.5251308059741064	5	19	4	2	2.0
Gos183.s402	1.0	0.34657359027997275	2	2	1	1	1.0
Gos268.s219	n/a	n/a	1	1	1	1	1.0
Gos159.s662	2.3333333333333335	1.1471941628949336	3	10	2	2	1.0
Gos238.s167	1.8	1.0216512475319814	4	6	1	1	1.0
Gos280.s69	2.1666666666666665	0.9274088025975961	2	7	1	1	1.0
Gos264.s92	1.75	1.2848239391215455	4	9	2	1	2.0
Gos055.s403	2.4285714285714284	1.0586069540544105	3	8	1	1	1.0
Gos141.s344	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Gos136.s386	2.0	0.916290731874155	3	6	1	1	1.0
Gos176.s798	1.0	0.0	2	2	1	1	1.0
Gos209.s70	2.888888888888889	1.0774610988227649	4	10	1	1	1.0
Gos278.s281	1.0	0.34657359027997275	2	2	1	1	1.0
Gos159.s582	1.6666666666666667	1.078201291407982	3	7	2	2	1.0
Gos167.s188	3.1904761904761907	1.2579707718081958	4	22	3	3	1.0
Gos263.s267	1.5	0.05889151782819164	3	3	1	1	1.0
Artur-J-Gvecg-P580023.s11_iriss.629	1.4	0.81482030987581	4	6	1	1	1.0
Gos242.s49	3.5	0.6160718406463163	2	7	1	1	1.0
Artur-N-G5043-P600044.s15_iriss.1167	2.75	0.9239995937754655	3	13	2	2	1.0
Artur-N-G5025-P600021.s39-s40_iriss.1016	2.909090909090909	0.9358259626148795	3	12	1	1	1.0
Gos016.s587	1.5	0.05889151782819164	2	3	1	1	1.0
Gos167.s186	2.6666666666666665	1.0663430280993242	4	13	2	2	1.0
Gos074.s278	2.5	1.2220423276338725	3	13	2	1	2.0
Gos018.s311	1.7142857142857142	0.9832647181290245	4	8	3	3	1.0
Artur-N-G5026-P600021.s29-s30_iriss.1072	1.25	0.8165772195257083	3	5	1	1	1.0
Gos038.s273	2.0	1.2824746787307684	6	14	2	1	2.0
Gos257.s158	3.5454545454545454	0.27985485334788207	4	12	1	1	1.0
Artur-J-Gvecg-P500034.s76-s78_iriss.257	2.5714285714285716	0.9243732003008327	5	15	2	2	1.0
Gos246.s341	3.3684210526315788	0.8070815297240438	7	20	3	2	1.5
Gos264.s88	n/a	n/a	1	1	1	1	1.0
Gos007.s173	2.8684210526315788	1.6609110919744625	8	39	7	2	3.5
Gos136.s433	1.7142857142857142	0.9832647181290245	4	8	1	1	1.0
Artur-N-G6031-P603102.s44-s46_iriss.1490	2.1176470588235294	1.215607221962269	5	18	1	1	1.0
Gos155.s111	n/a	n/a	1	1	1	1	1.0
Gos188.s139	2.3846153846153846	1.4531576025470767	4	14	1	1	1.0
Gos190.s119	1.8571428571428572	1.0470630466813786	3	8	2	2	1.0
Gos280.s37	n/a	n/a	1	1	1	1	1.0
Artur-N-G5083-P600080.s40-s48_iriss.1359	4.911111111111111	1.2077107677517542	6	46	3	1	3.0
Gos176.s764	2.0	0.5493061443340547	2	4	1	1	1.0
Artur-J-Gvecg-P500054.s104_iriss.463	2.5	0.5815754049028404	3	5	1	1	1.0
Artur-P-G7001-P700192.s53_iriss.1800	2.2857142857142856	0.9509954575602391	3	8	1	1	1.0
Artur-N-G5014-P600007.s34_iriss.892	1.6	1.1394342831883648	3	6	1	1	1.0
Gos038.s275	3.0	1.0111415639199437	5	18	2	2	1.0
Gos190.s85	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-J-Gvecg-P500002.s42_iriss.56	1.5	0.49041462650586304	2	3	1	1	1.0
Gos233.s397	1.8571428571428572	1.0470630466813786	4	8	2	2	1.0
Artur-J-Gvecg-P500046.s167-s170_iriss.337	3.1904761904761907	1.2579707718081958	8	43	5	2	2.5
